ClienteID,Nombre,MontoOriginal
3947,Melissa Gomez,21009
3948,Cheyenne Johnson,7826
3949,Erika Thomas,24044
3950,Kathy Morgan,15256
3951,Stephanie Clark,12427
3952,Christina Reyes,21535
3953,Amanda Allen,2013
3954,Brian Harrison,6026
3955,Cesar Davis,20883
3956,Alan Shah,16312
3957,Robert Hughes,6089
3958,Erin Hatfield,1532
3959,Derrick Flores,1865
3960,Keith Howard,21071
3961,Kathleen Reed,9001
3962,Jessica Hernandez,4299
3963,John Moore,14544
3964,Andrea Gonzalez,2637
3965,Andrea Jones,16966
3966,Mary Rosales,18496
3967,Jamie Davis,12556
3968,Peter Gonzalez,11877
3969,Alison King,3048
3970,Lauren Soto,22144
3971,Teresa Holmes,21479
3972,Riley Taylor,11458
3973,Matthew Kelly,1425
3974,Alyssa Washington,12912
3975,Shannon Williams,10734
3976,Dustin Wheeler,21593
3977,Anthony Fischer,15594
3978,Colleen Perry,19426
3979,Meghan Jones,21825
3980,Gerald Choi,11470
3981,Robert Edwards,18171
3982,Terry Benson,4695
3983,Christopher West,10594
3984,Brittany Barnett,22577
3985,Teresa Bishop,12426
3986,Crystal Drake,19112
3987,William Mann,1372
3988,Kayla Castaneda,10365
3989,Jeffrey Ross,12664
3990,Oscar Johnson,9420
3991,Lauren Sutton,21296
3992,Christina Gonzalez,2190
3993,Mario Lopez,23253
3994,Toni Wade,19196
3995,Sabrina Fitzpatrick DDS,10980
3996,Alexandra Thompson,8927
3997,Richard Lewis MD,9723
3998,Jillian Fernandez,13154
3999,Keith Potts,16437
4000,Dr. Kayla Dean,22618
4001,Tiffany Berry,5016
4002,Jay Davila,23598
4003,Leslie Graham,24078
4004,Keith Miller,14960
4005,Carl Murray,8888
4006,Linda Clark,18026
4007,Sarah Johnson,1166
4008,Megan Douglas MD,5779
4009,Emily Hurst,7197
4010,Sara Cardenas,7899
4011,Angelica Arias,13654
4012,Allison Smith,15267
4013,Dale Bryant,7341
4014,Jason Terry,3668
4015,Derek Smith,4929
4016,Jennifer Neal,17492
4017,Megan Wagner,9207
4018,Rodney Adkins,6351
4019,Penny Sims,11430
4020,Peter Olson,10511
4021,Brent Hawkins,8644
4022,Thomas Cordova,24895
4023,Cindy Evans,2684
4024,Michael Lozano,10540
4025,Samantha Mathis,6364
4026,Alex Padilla Jr.,21784
4027,Christopher Clark,22310
4028,Andrew Reeves,20367
4029,Michelle Burgess,17460
4030,Hannah Hester,19151
4031,Jessica Rose,1789
4032,Stacy Pena,13593
4033,Dr. Alicia Rubio,19104
4034,Melanie Davis,18279
4035,Maria Cooper,24661
4036,Donald Floyd,7884
4037,George Liu,19345
4038,Jacob Reilly,2690
4039,Jessica Lloyd,5886
4040,Jorge Bauer,8897
4041,Robert Lyons,16244
4042,Maurice Robinson,3312
4043,Phillip Cooper,9799
4044,David Miller,10135
4045,Michael Porter,20776
4046,Anna Davis,17679
4047,Zachary Frederick,1036
4048,Shane Johnson,15989
4049,John Gilbert,18079
4050,Tiffany Cooke,7253
4051,Joshua Brown,19724
4052,Nicholas Franklin,12729
4053,Susan Nelson,10334
4054,John Welch,19842
4055,Michael Black,18658
4056,Julia Smith,13591
4057,Margaret Williams,16557
4058,Melissa Jones,22407
4059,Annette Pham,14281
4060,Larry Schmidt,13109
4061,James King,24933
4062,Mark Johnson,16000
4063,Ronnie Pollard,22259
4064,Dawn Brown,19306
4065,Jeffery Nichols,18721
4066,Hector Johnson,6816
4067,Jacob Williams,12310
4068,Erika Davis,20358
4069,Kimberly Burke,12707
4070,Raymond Ray,3966
4071,Henry Roberts,20496
4072,Molly Harris,23573
4073,Todd Rivers,12341
4074,Megan Foster,10186
4075,Christopher Sanchez,21250
4076,Elizabeth Martin MD,3122
4077,Tiffany Jacobson,19402
4078,Ralph Castaneda,12325
4079,Victoria Martin,14183
4080,Heather Bullock,2089
4081,Billy Collier,2063
4082,Jeffrey Mason,6877
4083,Joseph Townsend,24807
4084,Nichole Edwards,19726
4085,Anthony Shah,7458
4086,Amanda Ramirez,3389
4087,Tonya Martinez,13484
4088,Patricia Rogers,19596
4089,Steven Davis,4042
4090,Melinda Chavez,11741
4091,Andrew Huffman,4588
4092,Molly Robinson,3149
4093,Joshua Alexander,9494
4094,Kevin Reyes,7605
4095,Justin Murphy,16144
4096,Norman Rodriguez,18931
4097,Juan Lawson MD,9651
4098,Michelle Leonard,19774
4099,Arthur Bullock,24401
4100,Melanie Miller DDS,9835
4101,Jennifer Wilson,21598
4102,Cheryl White,6275
4103,Mary Brock,10138
4104,Joshua Brewer,2605
4105,Natalie Mitchell,15339
4106,Chad Fitzpatrick,18077
4107,Maureen Lawrence,22135
4108,Jeffery Miller,20299
4109,Rachael Davis,21851
4110,Jason Lane,5984
4111,Joseph Frazier,9162
4112,Garrett Shaw,1880
4113,Jamie Reid,23540
4114,Amanda Kelly,4693
4115,Miranda Martin,7262
4116,Leah Gonzalez,18836
4117,Heidi Norton,14763
4118,Brian Williams,12071
4119,Christopher Sullivan,18738
4120,William Baker,12291
4121,James Collins,2449
4122,Joseph Ray,19581
4123,Melinda Dickerson,4403
4124,Matthew Hodges,16710
4125,Patrick Stone,11556
4126,John Rodriguez MD,23462
4127,Christopher Williams,8486
4128,Matthew Martin,5850
4129,Bryan Martin,2572
4130,Ruth Watson,5865
4131,Nathaniel Garcia,4807
4132,Elizabeth Evans,3526
4133,Paula Richardson,7952
4134,Michael Boyer,16297
4135,Timothy Frank,9813
4136,Eric Underwood,9838
4137,Lawrence Smith,2417
4138,Matthew Phillips,6067
4139,Jay Fisher,1091
4140,Ethan Larson,2414
4141,Nancy Davis,4209
4142,Catherine Horne,20778
4143,Roy Warren,19924
4144,Phyllis Bond,9578
4145,John Conway,2177
4146,Judy Anderson,11318
4147,Karen Sanchez,4006
4148,Jeffrey Beck,1056
4149,Ronald Rogers,16059
4150,Scott Wood,11139
4151,Tamara Miller,5385
4152,James Wu,15007
4153,Sharon White,13443
4154,Timothy Price,2316
4155,Richard Thornton,18601
4156,Taylor Boyer,2118
4157,Pamela Gutierrez,15563
4158,Kyle Turner,10036
4159,William Williams,21354
4160,Shelia Garcia,15850
4161,Debbie Arnold,10249
4162,Sheryl Buckley,8702
4163,Joe Williams,24477
4164,Robin Knight,22720
4165,Jacqueline Smith,16206
4166,Brian Taylor,12068
4167,Fred Sanchez,15371
4168,Thomas Coleman,14057
4169,Adam Lewis,14982
4170,Jeanne Romero,10276
4171,Evan Dunn,17389
4172,Rhonda Murray,10354
4173,Craig King,6864
4174,Alison Owens,21511
4175,William Perry,13786
4176,Debra Myers,21581
4177,Thomas Wells,21931
4178,Sandra Shaw,10929
4179,Daniel Simmons,14638
4180,Jennifer Hensley,22919
4181,Heather Reid,23602
4182,Kristopher Avery,24680
4183,Emily Johnson,11333
4184,Charles Li,3235
4185,Michael Foley,16225
4186,Peter Shaffer,13522
4187,Jordan Johnson,8843
4188,Brad Cummings,5447
4189,James Hall,10698
4190,Tyler Bell,18984
4191,Sharon Maldonado,17651
4192,Tiffany Parker,16329
4193,Chelsea Smith,18729
4194,Eric Rodriguez,15700
4195,Michelle Jordan,7648
4196,Anna Arnold,19523
4197,Randy Reilly,24673
4198,Elizabeth Garrett,19606
4199,Timothy Fernandez,13280
4200,Matthew Jenkins,2609
4201,Kathleen Mueller,18568
4202,Justin Gamble,15450
4203,Jesse King,13722
4204,Kimberly Jensen,24467
4205,Bethany Johnson,13502
4206,Brady White,8575
4207,William Young,2596
4208,Timothy Phillips,2841
4209,Jessica Yoder,5901
4210,Kenneth Small,19188
4211,Robert Shaffer,12096
4212,Michael Williams,18554
4213,Joel Mitchell,2123
4214,Russell Jones,18868
4215,Denise Powell,4263
4216,Jack Scott,7176
4217,Anna Cisneros,14173
4218,Tammy Wilson,21128
4219,Nancy Silva DDS,6783
4220,Charlotte Stewart,18906
4221,Elizabeth Garrett,14089
4222,Alexandra Neal,22841
4223,Yolanda Martin,12868
4224,Miguel Jenkins,19545
4225,Brianna Olson,15812
4226,Jacob Lewis,5807
4227,Tristan Leon,11308
4228,Kaitlin Horton,16075
4229,Gregory Ruiz,5021
4230,Dustin Evans,15959
4231,Nicholas Sparks,1806
4232,Emily Wade,24506
4233,Joy Johnson,21976
4234,Brittany Briggs,16762
4235,Jessica Williams,15497
4236,Rachel Ellis,22174
4237,Benjamin George,13738
4238,Barbara Turner,6255
4239,Louis Walker,21471
4240,Kristina Hicks,3191
4241,Anthony Ruiz,24545
4242,Denise Myers,8954
4243,Kevin Mitchell,1980
4244,George Lawrence,15900
4245,Michael Moore,17343
4246,Stacy Santos,20880
4247,Joel Higgins,11975
4248,Lauren Lopez,19432
4249,Brenda Walker,23886
4250,Cynthia Carter,6478
4251,Heather Owens,6067
4252,Joshua Pham,23307
4253,Patricia Aguilar,3490
4254,Sarah Brewer,17630
4255,Dr. Charles Phillips II,5470
4256,Joan Brown,18048
4257,Nicholas Vargas Jr.,5696
4258,Alicia Finley,6419
4259,Sean Rodriguez,17901
4260,Mark Hernandez,16468
4261,Tristan Bailey,15410
4262,Mary Christian,16062
4263,Cynthia Walker,18885
4264,Lauren Long,19091
4265,Jennifer Mccoy,3841
4266,Kimberly West MD,13424
4267,Deborah Jensen,17727
4268,Christina Neal,5737
4269,Tom Rios,19918
4270,Shawn Fuentes,13948
4271,Natalie Cole,17357
4272,John Dixon,1187
4273,Suzanne Ray,19117
4274,Sean Yang,22229
4275,Candice Simpson,24581
4276,Jeremy Everett,20303
4277,Zachary Anderson,10696
4278,Peter Smith,16011
4279,Kristin Romero,4190
4280,Jaime Hill,1084
4281,Michael Williams,18854
4282,Emily Vaughn,16025
4283,David Cook,20341
4284,Robert Martin,4904
4285,Kelli Lopez,15345
4286,Melissa Lloyd,13221
4287,David Payne,10212
4288,Barbara Stewart,2957
4289,Michael Miller,14636
4290,David White,17224
4291,Richard Norton,23270
4292,Kathleen Hendrix,8079
4293,Katrina Hurst,20790
4294,Michael Lyons,20861
4295,Nicholas Klein,3899
4296,Kevin Dean,4867
4297,Patrick Smith PhD,20621
4298,Danielle Flores,19791
4299,Dr. Brandi Wise DDS,20822
4300,Tiffany Stevens,6288
4301,Gregory Conner,12756
4302,John Rodriguez,13931
4303,Ashley Little,4704
4304,Chad Farrell,24038
4305,Tina Hopkins,3156
4306,Michael Lopez,13410
4307,Robin Baker,16691
4308,Kimberly Potter,24782
4309,Alexander Brown,16468
4310,Kayla Gibson,20975
4311,Sherry Zhang,9185
4312,Elizabeth Smith,20784
4313,Allison Wyatt,23221
4314,Gregory Snow,13817
4315,Stephanie Alvarez,3800
4316,Timothy Williams,2524
4317,Sarah Suarez,4756
4318,Angela Gilmore,2016
4319,Eileen Patel,21463
4320,John White,4072
4321,Judy Ward,6957
4322,Janet Miller,7861
4323,Sydney Santos,8821
4324,Kelly Harrison,23853
4325,Anthony Kennedy,18399
4326,Stephanie Jones,23451
4327,Thomas Hall,20966
4328,April Richards,2087
4329,Jason Lewis,6989
4330,Jason Williams,12946
4331,Alicia Ford,20732
4332,Samuel Flores,16113
4333,Dr. Maria Hill,13681
4334,Kyle Elliott,15598
4335,Rebecca Mcneil,2862
4336,Gregory Moore,1694
4337,Joshua Edwards,13200
4338,Eileen Cardenas,4540
4339,Robert Bray,9971
4340,Taylor Maldonado,6032
4341,Raymond Graham,7797
4342,Ricky Scott DDS,14530
4343,Anna Dominguez,16903
4344,Michael Cannon,19346
4345,Kevin Martinez,1718
4346,Caitlyn Evans,2252
4347,Jason Lutz,21259
4348,Tammy Johnson,15776
4349,Tyler Garcia,11144
4350,Adam Mcdaniel,15544
4351,Andrew Beard,23650
4352,Kristina Nunez,20540
4353,Krista Bowers,15533
4354,Daniel Pruitt,2111
4355,Joshua Campbell,4215
4356,Jason Baker,23840
4357,Richard Pittman,11902
4358,Angela Johnson,10142
4359,Andrew Harris,12671
4360,Emily Sparks,15052
4361,Elizabeth Wright,16226
4362,George Miller,16757
4363,James Mccullough,12665
4364,Amber Chang,21161
4365,James Richardson,11907
4366,Alan Scott,3478
4367,Andrew Rhodes,3823
4368,Bailey Lucero,2662
4369,Samantha Briggs,15784
4370,Julia Wallace,7487
4371,Devon Craig,11268
4372,Elizabeth Robinson,23378
4373,Lindsay Thompson,24349
4374,Kenneth Trujillo,10617
4375,Craig Norris,16851
4376,Michael Herrera,2820
4377,Joshua Garcia MD,22132
4378,Timothy Martinez PhD,24246
4379,Colleen Williamson,19853
4380,Savannah Bryant,15439
4381,Kaitlyn Williams,8682
4382,Cheryl Hamilton,20938
4383,Patrick Oneal,5624
4384,Tanya Lawrence,21657
4385,Robert Beard,1364
4386,Tara Stephens,3361
4387,Rachel Aguilar,3016
4388,Craig Bean,8457
4389,Peter Frank,1064
4390,Kiara Lawrence,10570
4391,Katie Hancock,9690
4392,Sean Crawford,23810
4393,Paula Collins,9170
4394,Sean Underwood,2138
4395,Amber Friedman,8408
4396,Henry Barnes,15119
4397,Carl Dickerson,16462
4398,Cynthia Atkins,5822
4399,Richard Alexander,23330
4400,Randy Sanchez,14004
4401,Samantha Goodwin,12697
4402,Alex Peters,9330
4403,Daniel Wade,4288
4404,Zachary Werner,24936
4405,Melody Mitchell,2421
4406,Anthony Mitchell,23703
4407,Jonathan Rodriguez,10358
4408,James Cohen,4580
4409,Jennifer Cole,23114
4410,Kelly Bullock,23282
4411,Dr. Lindsay Vincent MD,18460
4412,Ashley Gregory,14438
4413,Shaun Anderson,20732
4414,Kristina Lopez,18912
4415,Stephanie Small,20065
4416,Mark Woods,6188
4417,William Flynn,11689
4418,Shelby Harrison,22112
4419,Jennifer Allen,1891
4420,Charles Davidson,22626
4421,Ashley Ramirez,12918
4422,Ashley Ross,17416
4423,Aaron Gibbs,10352
4424,Charles Martin,22076
4425,Nicholas Stewart,22508
4426,Tonya Poole,23421
4427,Karina Chavez,18344
4428,James Smith,16083
4429,Erica Wolfe,13512
4430,Eric Gonzalez,20894
4431,Benjamin Dominguez,5525
4432,Seth Duncan,24019
4433,Patrick Whitaker,4045
4434,Eric Warner,13446
4435,Brandon Thompson,7121
4436,Debbie Young,7288
4437,Andrew Nguyen,9665
4438,Brendan Russell,8458
4439,Vanessa Randall,4721
4440,Lisa Lawrence,17524
4441,Joshua Caldwell,21008
4442,Alexis Villanueva,9704
4443,Shari Jenkins,24960
4444,Michael Clements,5809
4445,Kristie Schwartz,7000
4446,Joseph Preston,8854
4447,Scott Brooks,14414
4448,Victoria Austin,6207
4449,Linda Dennis,8246
4450,Shannon Hernandez,14745
4451,Alyssa Williams,24467
4452,Bethany Ray,15208
4453,Brett Palmer,13404
4454,Dawn Meyers,12332
4455,Megan Porter,19045
4456,Zachary Watson,10494
4457,Rebecca Riley,22583
4458,Jennifer Perry PhD,1396
4459,Donald Lin,21001
4460,John Pennington,17651
4461,Breanna Williams,17754
4462,Tracy Perez,24479
4463,Lisa Harris,4988
4464,Shane Weeks,10357
4465,Mr. Michael Barnett,20797
4466,Anna Gray,11938
4467,Brian Singh,12843
4468,Lori Stewart,22531
4469,Anna Curtis,1484
4470,Cynthia Oconnor,4828
4471,Catherine Nelson,6238
4472,Theresa Daniels,24039
4473,Alicia Cohen,24841
4474,Kelly Velazquez,9461
4475,John Mason,15380
4476,Tara Romero,5654
4477,Theodore Woods,6207
4478,Charles Garcia,22576
4479,Evan Schaefer,15588
4480,Richard Hansen,15645
4481,Kyle Cunningham,2272
4482,James Smith,1853
4483,Linda Pena,24968
4484,Adam Saunders,4416
4485,Walter Carlson,19634
4486,Amber Haney,20593
4487,Christina Robles,5350
4488,Deborah Smith,2272
4489,Elizabeth Sanders,12150
4490,Brittney Winters,1429
4491,Nicholas Carson,19610
4492,Shannon Gregory,19818
4493,Tara Mclaughlin,2219
4494,Randy Williams,1887
4495,Darin Malone,21311
4496,Brian Edwards,8833
4497,Laurie Powell,1073
4498,Mary Wagner,10792
4499,Antonio Burns,5548
4500,Jennifer Adams,4529
4501,Heather Hernandez,14586
4502,Amanda Henson MD,9589
4503,Steven Garcia,3613
4504,Lindsey Lawson,15105
4505,Mrs. Maria Callahan,7225
4506,Martin Bird,2439
4507,Steven Perry,5988
4508,Reginald Dunn,16292
4509,Heather Martinez,2163
4510,Aaron Martinez,2538
4511,Carrie Henry,8654
4512,Kevin Johnson,14705
4513,Richard Powell,22239
4514,Samantha Horne,6556
4515,Regina Peck,2895
4516,James Nash,1680
4517,Isaac Rivas,11499
4518,Angela Gibson,19379
4519,Angel Meyers MD,18870
4520,Antonio Moreno,24011
4521,Louis Perry,7326
4522,James Garcia,2892
4523,Angela Church MD,19348
4524,Julie George,14759
4525,Mrs. Lauren Johnson,17800
4526,Joshua Atkins,5369
4527,Daniel Anderson,13173
4528,James Perez,18973
4529,George Brock DDS,10421
4530,Tina Perez,23786
4531,Jacob Anderson,24072
4532,Gary White,13528
4533,Gregory Richard,7404
4534,Joseph Jones,3123
4535,Cameron Mitchell,14728
4536,Diane Johnson,4262
4537,Kristen Washington,10507
4538,Timothy Lee,21535
4539,Sydney Deleon,12515
4540,William Ramirez,5220
4541,Margaret Smith,17079
4542,Frances Woodward,1071
4543,Donna Navarro,9140
4544,Kathryn Santiago,13153
4545,Jason Moore,24815
4546,Thomas Bennett,17375
4547,Kayla Hickman,23286
4548,Dominique Sparks,18208
4549,Dawn Webb,24098
4550,Jose Santiago,12121
4551,Arthur Meyer,3265
4552,Brad Vargas,18149
4553,Michelle Olson,24818
4554,Shawn Mccarthy,22558
4555,Elizabeth Garcia,5256
4556,Janet Hunter,18763
4557,Ashley Henderson,15548
4558,Dennis Rodriguez,20529
4559,Jason Campbell,3961
4560,Jacqueline Norton,19121
4561,Andrew Thompson,3898
4562,Joseph Doyle,24773
4563,Amanda Cox,4923
4564,Sean Hill,17920
4565,Stephen Gutierrez,24473
4566,Lori Sanders,17213
4567,Joseph Johnson,2338
4568,Anthony Goodman,4199
4569,Holly Harris,13243
4570,Terri Diaz,7922
4571,Michael Nielsen,4917
4572,Joe Garcia,3961
4573,Melinda Jackson,9309
4574,Earl Simmons,2161
4575,Laura Cole,5271
4576,Donna Ross,9248
4577,Michael Curry,8708
4578,Matthew Lopez,19191
4579,Tony Hernandez,13096
4580,Todd Johnson,7821
4581,Nancy Golden,11665
4582,Melissa Carey,4262
4583,Natasha Wade,18087
4584,Peter Perry,10587
4585,Scott Burns,2986
4586,Rebekah Nelson,24158
4587,Jennifer Shaw,10673
4588,Kristen Gardner,21894
4589,Ethan Bush,10228
4590,Allison Schaefer,20853
4591,Mitchell Brooks,10237
4592,Eric Wilson,24385
4593,Rita Pham,12247
4594,Diana Hardy,9143
4595,Sarah Lee,12866
4596,Natasha Houston,24549
4597,Pamela Reed,18094
4598,Rebekah Ball,4871
4599,Travis Franco,22303
4600,Michelle Russo,12794
4601,Lauren Mercado,15794
4602,Angela Reed,15212
4603,Clifford Cruz,10354
4604,Joshua Lopez,12580
4605,Vincent Salas,18831
4606,Thomas Montoya,15258
4607,Jennifer Potter,9417
4608,Yvette Wilson,21727
4609,Jennifer Cochran,22052
4610,Lynn Cochran,18210
4611,Danielle Faulkner,7989
4612,Paula Blevins,18875
4613,Terry Reid,21193
4614,Adam Davis,21581
4615,Brittany Adams,8870
4616,James Lopez,5071
4617,Lisa Flores MD,11753
4618,Christopher Martinez,20011
4619,Bridget Anderson,14679
4620,Susan Williams,19398
4621,Kevin Moore,1830
4622,Dr. Kenneth Grant MD,23680
4623,Sheri Delgado,20334
4624,Jeffrey Mills,6012
4625,Ashley Fischer,10616
4626,Edward Serrano,24779
4627,Robin Vaughn,17847
4628,Christopher Boyd,9621
4629,Judy Mejia DDS,16246
4630,Stephanie Brooks,20995
4631,Deanna Green,15932
4632,Jimmy Martin,24807
4633,Julie Lawrence,5371
4634,Mrs. Tammy Sanchez,8778
4635,Tom Gross,13706
4636,Leah Hensley,1750
4637,Jorge Roberts,5344
4638,Gary Payne,3119
4639,Derek Hall,1073
4640,Destiny Gutierrez,10610
4641,Olivia Frazier,12593
4642,Samantha Howard,1574
4643,Amanda Taylor,7374
4644,Joseph Kelley,7553
4645,Christopher Nichols,16382
4646,Terry Patrick,21189
4647,Madison Lee,13664
4648,Diane Clark,8997
4649,Brandon Howard,8451
4650,Angel Bishop,18160
4651,Edgar Young,3241
4652,Maria Wallace,13900
4653,Molly Levy,19996
4654,Stephanie Obrien,10348
4655,Aaron Robles,15245
4656,Ashley Garcia,2621
4657,Tara Ibarra,1446
4658,Richard Hayden,12280
4659,Andrea Bush,14430
4660,Pamela Robinson,10105
4661,Kelly Avery,9735
4662,Mary Riley,3037
4663,Amber Howard,16142
4664,Kenneth Wilson,8547
4665,Leslie Merritt,19742
4666,Harold Perez,16203
4667,Scott Webb,18211
4668,John Newman,5502
4669,Lisa Bell,4009
4670,Emily Green,3989
4671,Jessica Morris,17460
4672,Michael Campbell,14630
4673,Stephen Martinez,16189
4674,Mark Sheppard,6881
4675,Jeffrey Webb DDS,3284
4676,Shelly Gibbs,4429
4677,Mark Brown,17902
4678,Michael Herrera,7900
4679,Leslie Short,13267
4680,Ashley Smith,19116
4681,Stacey Gordon,15544
4682,Jacob Christensen,5151
4683,Ian Kane,9847
4684,Amanda Johnson,1712
4685,Kristen Berry,3138
4686,Duane Adams,13418
4687,Christopher Mitchell,2036
4688,Mitchell Espinoza,5125
4689,Zachary Valdez,18258
4690,Russell Meyer,14482
4691,Edgar Hill,22139
4692,Ashley Calderon,19133
4693,Rebecca Stanley,9139
4694,Dylan Miller,19667
4695,Denise Woodward,11028
4696,Jerome Sullivan,4892
4697,Ivan Watts,10257
4698,Colleen Murray,13160
4699,Gina Tapia,16653
4700,Tyler Greene,17314
4701,Mary Rodgers,5814
4702,Eric Li,12583
4703,Anthony Foster,1984
4704,Rachel Knapp,14986
4705,Stephanie Baker,2529
4706,Isabella Wilson,24477
4707,Melissa Yoder,1658
4708,Andrew Lopez,19453
4709,Matthew Gonzales,8429
4710,Sarah Oliver,3740
4711,Kim Smith,5991
4712,Michael Johnson,9965
4713,Shane Shaw,8598
4714,Kyle Hahn,14133
4715,Kelly Smith,4622
4716,Michael Freeman,8254
4717,Mr. Frederick Moore,9731
4718,Chad Lawrence,15170
4719,Kelly Anderson,22690
4720,Frank Jones,9988
4721,Dawn Owens,8773
4722,Cameron Wong,23093
4723,Christopher Lyons,4453
4724,Joseph Watson,18936
4725,Selena Gonzalez,17742
4726,Megan Moore MD,18099
4727,Nancy Hill,12491
4728,Rodney Murray,13868
4729,Brooke Ruiz,11053
4730,Tami Odom,12495
4731,Thomas Hancock,4754
4732,Vickie Avery,18737
4733,Bianca Hayes,14433
4734,Wendy Mendoza,14870
4735,Mr. Darren Tate,22257
4736,Daniel Reese,17648
4737,Andrew Hines,5360
4738,Marie Cisneros,2304
4739,Rachel Watson,6444
4740,Corey Orr,13200
4741,Lindsey Ortiz,23114
4742,Erik Yang,16518
4743,Billy Peterson Jr.,1530
4744,Stacy Cunningham,21916
4745,Andrea Sosa,20801
4746,Stephanie Cardenas,3827
4747,Alison Wilson,9751
4748,Jennifer Brown,14237
4749,Yolanda Cook,19501
4750,Michelle Stewart,13288
4751,Pamela Richard,5312
4752,Diana Grant,4991
4753,Paul Rose,12068
4754,Michael Wolf,10630
4755,Richard Crawford,10587
4756,Ryan Flores,12780
4757,James Roberts,16917
4758,Cynthia Stein,20415
4759,Michael Brown,21712
4760,Sheila Oliver,19882
4761,Brandon Thompson,10146
4762,Jeffrey Rodriguez,6286
4763,Monica Pearson,13756
4764,David Miller,3364
4765,Dr. Scott Hicks,11442
4766,Douglas Miller,1976
4767,Christine Hoffman,22798
4768,Kevin Brown,1212
4769,Gina Russo,3303
4770,Ashley Anderson DVM,15688
4771,Brent Leach,4043
4772,Jackie Mahoney,12302
4773,Christopher Zamora,15540
4774,Chris Allen,4423
4775,Ronald Lopez,19228
4776,Jeffrey Hopkins,19553
4777,Ronald Nichols,17333
4778,Kevin Hernandez,24181
4779,Phillip Bradley,19102
4780,Brittany Moore,11128
4781,Sarah Miller,11644
4782,Charles Ball,23242
4783,Maureen Murray,3052
4784,Susan Stevens,18830
4785,James Padilla,18213
4786,Carmen Young,15685
4787,Shirley Rosario,12856
4788,Jermaine Figueroa,22904
4789,Jennifer Anderson,10519
4790,Matthew Brown,11289
4791,Peter Clark,5802
4792,Kevin Harris,8409
4793,Anthony Lewis,20925
4794,Victoria Lynn,21794
4795,Scott Brown,16990
4796,Hannah Todd,6205
4797,Anthony Payne,9773
4798,Samantha Manning,24997
4799,George Walker,10376
4800,Vincent Butler,4606
4801,Wendy Goodwin,20601
4802,Laurie Miller,3063
4803,Jennifer Young,7192
4804,Amy Hines,5490
4805,Elizabeth Davis,14997
4806,Marcus Johnson,12328
4807,Jennifer Smith,13568
4808,Bailey Henson,21160
4809,Jared Briggs,1213
4810,Nathan Martin,16053
4811,Kimberly Wright,23686
4812,Andrea Webb,19396
4813,Richard West,21084
4814,Mr. Jamie Davis MD,11867
4815,Robert Smith,17353
4816,April Hill,11334
4817,John Perez,4258
4818,John Jackson,10800
4819,Ralph Robinson,12632
4820,Jennifer Escobar,9739
4821,Sierra Davis,15795
4822,Renee Phillips,15852
4823,Norma Russell,13042
4824,Richard Reyes,15511
4825,Tamara Bell,23033
4826,Sarah Allen,4598
4827,Dr. Philip Whitaker,13686
4828,Adam Nunez,22722
4829,Kristopher Mitchell,2567
4830,Ricardo Butler,17127
4831,Alexa Jimenez,9006
4832,Sara Elliott,21982
4833,Dawn Ross,8993
4834,Paul Maldonado,22166
4835,Dana Hughes,20332
4836,Tanya Sullivan,13708
4837,Matthew Lopez,17418
4838,James Shepard,5118
4839,Mrs. Christina Jenkins,21254
4840,Paul Lewis,6983
4841,Kevin Roth,20855
4842,Mark Oliver,9326
4843,Michelle Williams,15344
4844,Tiffany Thompson,21050
4845,Connor Harrington,10894
4846,William Ward,15507
4847,Julia Brown,21434
4848,James Moreno,3551
4849,Kristy Ware,20240
4850,Annette Ashley,21106
4851,Mark Orr,11006
4852,Jason Taylor,9952
4853,Karen Wright,22313
4854,Kelly Rodriguez,24546
4855,Dominique Johnson,1955
4856,Jane Johnson,4189
4857,Erin Watson,7052
4858,Julie Sanders,19960
4859,Paul Valdez,7464
4860,Christine Anderson,18159
4861,Gary Arellano,24960
4862,Mark Shepard,1791
4863,John Sullivan,2953
4864,Megan Morgan,5805
4865,Cody Chen MD,14085
4866,Marilyn Villegas,15782
4867,Steven Shepard,19922
4868,Michelle Oliver,2925
4869,Kenneth Cruz,20710
4870,Steven Gonzalez,15200
4871,Misty Hines,19585
4872,David Cox,3470
4873,Marissa House,12141
4874,Carlos Smith,24423
4875,Stephen Shaw,2885
4876,William Mccormick,12257
4877,Lauren Wang,3348
4878,Robert Mathis,22030
4879,Brandy Melton,7310
4880,Robert Parker,12311
4881,Dr. Jennifer Gordon,15655
4882,David Holland,7982
4883,Jamie Morales,3173
4884,Samantha Davis,17029
4885,Ann Williamson,21701
4886,Andrew Williams,1588
4887,Todd Perez,7825
4888,Jamie Arnold,10634
4889,Vanessa Clay,21717
4890,Ryan Parker,8209
4891,David Taylor,13644
4892,Michael Brown,2376
4893,Jose Thomas,3820
4894,Edward Guerra,19982
4895,Andre Anderson,13177
4896,Beth Flores,18084
4897,Arthur Williams,18831
4898,Crystal Simpson,4182
4899,Stephen Myers,21183
4900,Robert Liu,7780
4901,Marcus Taylor,13049
4902,Mallory Gomez,5640
4903,Anthony Anderson,1427
4904,Lauren Henderson,14298
4905,Timothy Arroyo,19772
4906,Elizabeth Pearson,21629
4907,Sarah Parker,4118
4908,Edgar Mack,22726
4909,Blake Hale,20941
4910,Kristen Conrad,22662
4911,Meghan Baldwin,12936
4912,Connie Jimenez,19848
4913,Thomas Page,18077
